0.84, -0.08, -0.02, 268.44, 40.46, 270.61, 
1.11, -0.10, -0.05, 267.21, 41.04, 271.08, 
1.23, -0.07, -0.08, 266.60, 40.74, 269.42, 
1.04, -0.05, -0.04, 267.29, 39.46, 268.74, 
0.76, -0.07, -0.01, 266.95, 38.85, 268.41, 
0.98, -0.11, -0.03, 268.17, 37.99, 269.54, 
1.08, 0.07, -0.02, 267.06, 39.41, 269.17, 
1.01, -0.12, 0.07, 265.93, 40.85, 268.99, 
0.97, -0.07, -0.01, 267.73, 42.29, 268.85, 
0.79, -0.05, -0.03, 268.21, 42.67, 268.75, 
0.99, 0.00, -0.06, 267.18, 43.82, 268.85, 
1.15, -0.07, -0.02, 265.87, 44.38, 268.56, 
1.04, -0.09, -0.05, 266.01, 44.01, 268.36, 
0.93, -0.00, -0.08, 267.48, 43.45, 268.25, 
0.81, -0.04, -0.07, 266.50, 43.54, 267.68, 
1.00, 0.00, -0.10, 263.89, 44.70, 265.86, 
1.27, -0.00, -0.02, 263.61, 47.69, 264.93, 
0.96, -0.05, 0.02, 264.12, 49.39, 264.17, 
0.87, -0.03, 0.01, 266.49, 50.60, 264.66, 
0.82, -0.02, -0.01, 265.74, 51.39, 264.88, 
1.04, -0.04, -0.02, 265.13, 52.14, 264.96, 
1.09, -0.02, 0.00, 262.86, 52.42, 263.76, 
1.04, 0.03, -0.02, 264.45, 53.53, 264.59, 
0.84, 0.05, -0.04, 264.59, 55.95, 262.97, 
0.92, -0.05, -0.00, 264.69, 59.03, 264.04, 
0.96, -0.00, 0.01, 262.36, 63.17, 263.30, 
1.11, 0.02, 0.10, 258.82, 70.06, 259.58, 
0.93, 0.09, 0.11, 248.74, 78.85, 248.36, 
0.92, 0.06, 0.08, 165.70, 84.40, 164.19, 
0.91, -0.04, -0.01, 96.24, 77.25, 95.16, 
0.94, -0.09, 0.00, 88.81, 67.83, 87.09, 
1.10, -0.06, -0.03, 88.35, 59.57, 86.74, 
1.20, 0.03, -0.16, 91.61, 52.50, 88.20, 
1.00, 0.00, -0.08, 91.08, 47.02, 87.96, 
0.89, -0.09, -0.11, 90.86, 43.56, 88.23, 
0.90, -0.10, -0.12, 89.88, 41.08, 87.63, 
0.99, -0.09, -0.08, 90.31, 38.85, 88.91, 
1.15, -0.03, 0.00, 91.72, 36.42, 90.00, 
1.00, -0.00, -0.02, 90.67, 34.22, 90.65, 
0.86, -0.05, 0.07, 90.66, 33.00, 90.76, 
0.84, -0.07, 0.03, 89.70, 31.36, 89.83, 
0.93, -0.14, 0.08, 89.64, 29.60, 89.87, 
1.17, -0.08, -0.09, 88.93, 28.70, 88.97, 
1.21, 0.13, -0.16, 90.76, 28.40, 88.98, 
1.04, 0.08, -0.14, 91.14, 28.65, 90.20, 
0.76, -0.05, -0.08, 90.31, 28.23, 89.78, 
0.96, -0.11, -0.01, 88.84, 28.31, 88.73, 
1.04, -0.07, -0.08, 89.20, 27.44, 89.46, 
1.22, 0.05, 0.05, 90.09, 25.53, 89.48, 
1.07, 0.13, 0.00, 89.79, 23.83, 89.93, 
0.91, -0.00, -0.03, 91.23, 22.67, 90.13, 
0.78, -0.08, -0.01, 89.90, 21.50, 89.82, 
1.08, -0.04, -0.03, 89.71, 21.09, 89.96, 
1.18, -0.02, -0.12, 89.61, 21.35, 90.19, 
0.93, -0.00, -0.08, 89.91, 22.24, 90.13, 
0.78, 0.04, -0.11, 90.67, 23.10, 90.81, 
0.92, -0.06, -0.06, 90.08, 23.44, 90.74, 
1.05, -0.01, -0.09, 89.16, 22.88, 91.13, 
1.27, 0.07, -0.03, 90.72, 21.96, 91.44, 
0.94, 0.02, -0.03, 90.22, 21.30, 92.74, 
0.83, -0.02, -0.03, 89.75, 21.14, 92.30, 
0.88, 0.00, -0.10, 88.88, 21.68, 91.85, 
0.97, -0.14, -0.03, 87.70, 23.68, 90.71, 
1.23, 0.08, -0.17, 88.69, 27.31, 90.51, 
1.07, 0.14, -0.18, 89.46, 30.46, 91.14, 
0.89, 0.00, -0.14, 89.83, 33.27, 91.71, 
0.92, -0.09, -0.20, 89.91, 36.64, 91.73, 
0.95, -0.14, -0.25, 88.70, 42.19, 91.94, 
1.22, -0.07, -0.27, 86.37, 49.81, 90.03, 
0.85, 0.10, -0.20, 87.22, 59.07, 92.75, 
1.11, 0.21, -0.05, 89.84, 69.25, 95.45, 
0.90, 0.09, -0.08, 97.01, 77.18, 101.72, 
0.94, 0.00, -0.01, 110.79, 82.70, 116.58, 
1.20, 0.04, -0.09, 194.51, 84.82, 200.25, 
